Source,Sector,Business Name,Email,Phone number,Address,Name,Title of Contact Person,Website
Master.xlsx,Hotels,Friday Attitude,hr.executive@friday-attitude.com,4027070,-,,,-; http://hr.executive@friday-attitude.com
Master.xlsx,Hotels,Heritage Awali,hradmin@heritageawali.mu,6011500,-,,,-; http://heritageawali.mu
Master.xlsx,Hotels,Hibiscus Hotel,"account@hibiscus.intnet.mu; gmahibiscus.intnet.mu info@hibiscus.intnet.mu ,account@hibiscus.intnet.mu; info@hibiscus.intnet.mu",2638554,-,,,-; http://gmahibiscus.intnet.mu; http://hibiscus.intnet.mu
Master.xlsx,Hotels,Hotel Le Cannonier,training.ca@beachcomber.com,2097000,-,,,-; http://training.ca@beachcomber.com
Master.xlsx,Hotels,Hotel Le Grand Bleu,hr@grandbleuhotel.com,2655812,-,,,-; http://grandbleuhotel.com
Master.xlsx,Hotels,Jalsa Beach Hotel & Spa,admin@jalsabeach.com,4027300,-,,,-; http://jalsabeach.com
Master.xlsx,Hotels,La Maison D Ete,hr@lamaisondete.com,4105039,-,,,-; http://lamaisondete.com
Master.xlsx,Hotels,La Pirogue,gulshina.dhunnookchand@lapirongiemauritius.com,4033900,-,,,-; http://gulshina.dhunnookchand@lapirongiemauritius.com
Master.xlsx,Hotels,Laguna Beach Hotel & Spa,hr@aneliaresort.com,4175888,-,,,-; http://aneliaresort.com
Master.xlsx,Hotels,Le Recif Hotel,hrexe@recif-hotel.com,2042800,-,,,-; http://recif-hotel.com
Master.xlsx,Hotels,Le Suffren Hotel & Marina,assist.hr@lesuffrenhotel.com; hr@lesuffrenhotel.com; hr@lesuffrenhotel.com assist.hr@lesuffrenhotel.com,2024900,-,,,-; http://assist.hr@lesuffrenhotel.com; http://lesuffrenhotel.com
Master.xlsx,Hotels,Le Surcouf Hotel & Spa/ Seasense Boutique Hotel,hrassistant@seasenseboutiquehotel.com,4151800,-,,,-; http://seasenseboutiquehotel.com
Master.xlsx,Hotels,Long Beach,hrtrain@yoursunlife.com,4011919; 40119194020100; 4020100,-,,,-; http://yoursunlife.com
Master.xlsx,Hotels,Lux Grand Baie,pravindjeewooth@luxgrandbaie.com,2092200,-,,,-; http://luxgrandbaie.com
Master.xlsx,Hotels,Manisa Hotel,manisa@intnet.mu,4538550,-,,,-; http://intnet.mu
Master.xlsx,Hotels,Maritim,sramchurn@maritim.com,2041000,-,,,-; http://maritim.com
Master.xlsx,Hotels,Meridien,human.resources@lemeridien.mu; marvine.chantung@meridienmauritius.com; marvine.chantung@meridienmauritius.com human.resources@lemeridien.mu,2043333,-,,,-; http://human.resources@lemeridien.mu; http://marvine.chantung@meridienmauritius.com
Master.xlsx,Hotels,Mystik Lifestyle Boutique Hotel,info.lamaisondete.com,2045500,-,,,-; http://info.lamaisondete.com
Master.xlsx,Hotels,Pereybere Hotel & Spa,pereyberehotel@.mu,2638320,-,,,-
Master.xlsx,Hotels,Preskil Resort,anais.appolon@preskilislandresort.mu,6041000,-,,,-; http://anais.appolon@preskilislandresort.mu
Master.xlsx,Hotels,Radisson Blu Azuri Resort & Spa,tina.mogaul@radissonblue.com,4023700,-,,,-; http://tina.mogaul@radissonblue.com
Master.xlsx,Hotels,Sands Suites Resort & Spa,hrcoordinator@sands.mu,4031200,-,,,-; http://sands.mu
Master.xlsx,Hotels,Sea Point,hrcoordinator@seapointboutiquehotel.mu,2091055,-,,,-; http://seapointboutiquehotel.mu
Master.xlsx,Hotels,Shanti Maurice,headofhr@shantimaurice.com; headofhr@shantimaurice.com>; security.manager@shantimaurice.com,6037200,-,,,-; http://security.manager@shantimaurice.com; http://shantimaurice.com>
Master.xlsx,Hotels,Silver Beach Hotel,silverbeach@intnet.mu,4802600,-,,,-; http://intnet.mu
Master.xlsx,Hotels,Sugar Beach,nisha.joganah@sugarbeachmauritius.com,4033300,-,,,-; http://nisha.joganah@sugarbeachmauritius.com
Master.xlsx,Hotels,Sunset Reef Resort & Spa,hr@sunsetreefresort.com,2042500,-,,,-; http://sunsetreefresort.com
Master.xlsx,Hotels,Tamarina Beach Club,ahmodj@medine.com; hrcorporate@medine.com; hrcorporate@medine.com ahmodj@medine.com,4040150,-,,,-; http://medine.com
Master.xlsx,Hotels,Tamassa Hotel,ludovic.armoogum@tamassaressort.com,6037300,-,,,-; http://ludovic.armoogum@tamassaressort.com
Master.xlsx,Hotels,Tarisa Resort & Spa,tarisa@intnet.mu,2656600,-,,,-; http://intnet.mu
Master.xlsx,Hotels,The Residence Mauritius,hr@theresidence.com,4018888,-,,,-; http://theresidence.com
Master.xlsx,Hotels,"The Westin Turtle Bay Resort & Spa, Mauritius",pooja.mokoonlall@westinresortmauritius.com,2041400,-,,,-; http://pooja.mokoonlall@westinresortmauritius.com
Master.xlsx,Hotels,Venture Hotel Grand Bay,venturahot1@gmail.com,2636030,-,,,-; http://gmail.com
Master.xlsx,Hotels,Veranda Palmar Beach,nasreenbee.serajuddy@veranda-resorts.com,4023500,-,,,-; http://nasreenbee.serajuddy@veranda-resorts.com
Master.xlsx,Hotels,Villa Caroline Hotel,nicolas.vc@intnet.mu,4538411,-,,,-; http://nicolas.vc@intnet.mu
Master.xlsx,Hotels,Villas Mon Plaisir,villasmp@intnet.mu,2617980,-,,,-; http://intnet.mu
Master.xlsx,Hotels,Voila Bleue,fnb@voilebleue.mu,2656800,-,,,-; http://voilebleue.mu
Master.xlsx,Hotels,Wolmar Gold Beach Resorts,aadil@goldpro.mu; aadil@goldpro.mu / resa@goldgroup.mu; resa@goldgroup.mu,4538235,-,,,-; http://goldgroup.mu; http://goldpro.mu
Master.xlsx,Textiles,Seriprint 2000 Ltd,prashny18poran@gmail.com,4263041; 426304152500423; 52500423,"Zone Industrielle, Imm. Tara, Plaine Lauzun, Port Louis",,,-; http://gmail.com
Master.xlsx,Textiles,Aquarelle Clothing Ltd.,hroffice@auquarelle-clothing.com,4021100,"5Eme Mile, Route Royale, Pres De Gama Civic, Beau Bassin-Rose Hill",,,-; http://auquarelle-clothing.com
Master.xlsx,Textiles,El-Yon Textiles Ltd,438@hotmail.com; fannychong438@hotmail.com,2472438,"Filaos Road, Tombeau Bay",,,-; http://hotmail.com
Master.xlsx,Textiles,Knitex Co. Ltd.,knitex.coltd@gmail.com,54330888,"Route Macadam, Tombeau Bay",,,-; http://knitex.coltd@gmail.com
Master.xlsx,Textiles,I. A. Vawda & Co. Ltd/Vawda Textile/Vawda Group,vawdagroup@live.com,2178274,"Dr Sun Yat Sen St, Port Louis",,,-; http://live.com
Master.xlsx,Textiles,Jeddah Textiles & Co. Ltd.,er3561@hotmail.com,2085757,"40 Corderie St, Port Louis",,,-; http://hotmail.com
Master.xlsx,Textiles,Fine Textile Ltd,finetextileltd@gmail.com,2661092; 57321079,"Royal Rd, Plaine Des Papayes",,,-; http://gmail.com
Master.xlsx,Textiles,Denim De L'Ile Ltd.,lokeshg@ddi.mu,4125190,"Route Royale, Ile D'Ambre",,,-; http://ddi.mu
Master.xlsx,Textiles,Alto Rio Ltd,accounts@altoriogroup.com,2474983,"Score Building, Coastal Road",,,-; http://altoriogroup.com
Master.xlsx,Textiles,Ganga Textile Ltd,gatexgroup@gmail.com,4258660,Vacoas-Phoenix,,,-; http://gmail.com
Master.xlsx,Textiles,Inovo Textile Co Ltd,inovotextileco@yahoo.com,59017949,La Croissee Glen Park Rempart Ln Vacoas,,,-; http://yahoo.com
Master.xlsx,Textiles,Sav Garment Ltd,savgarments1164@gmail.com,4374588,Health Center Road Montagne Blanche,,,-; http://gmail.com
Master.xlsx,Textiles,Tropical Garments Limited,expatriate@tropicalgarment.net,4139578,Central Flacq,,,-; http://tropicalgarment.net
Master.xlsx,Pastry_Shops,Modern Cake Shop,ibnyoosoofcoltd@yahoo.com,54936065,"382Royal Road Modern Square, Vacoas-Phoenix",,,-; http://yahoo.com
Master.xlsx,Pastry_Shops,Zoza Pastry And Coffee Shop,laboitegateaux@gmail.com,6251393,"Lady Barkly Street , Souillac",,,-; http://gmail.com
Master.xlsx,Pastry_Shops,La Boite A Gateaux - Ile Maurice,laboiteagateaux@gmail.com,6976111,"18 Route Du Club, Vacoas-Phoenix",,,-; http://gmail.com
Master.xlsx,Pastry_Shops,Patisserie Sunlight Co Ltd,hrouqaiyah@gmail.com,6965916,"John Kennedy Ave, Vacoas-Phoenix",,,-; http://gmail.com
Master.xlsx,Pastry_Shops,The Cake Gallery Ltd - Mauritius,info.caprice.gervais@gmail.com; info.caprice.gervais@gmail.com - 6964049,58102525; 6964049,"John Kennedy Ave, Vacoas-Phoenix",,,-; http://info.caprice.gervais@gmail.com
Master.xlsx,Pastry_Shops,Patisserie Le Four À Bois Ltee,bakesomeonemerry@gmail.com,6966330,"John Kennedy Ave, Vacoas-Phoenix",,,-; http://gmail.com
Master.xlsx,Pastry_Shops,Za Cakery,cuponoe25@gmail.com,58105331,"Framboisier Lane Sadally Road, Vacoas-Phoenix",,,-; http://gmail.com
Master.xlsx,Pastry_Shops,Ns Heavenly Cakes (Home Baking),shareeza.mungroo@gmail.com,57084140,"Dr Chiranjiv Bhardwaj Ave, Vacoas-Phoenix",,,-; http://shareeza.mungroo@gmail.com
Master.xlsx,Pastry_Shops,Poy'S Pastries- The Cake Artisan,shaishace@gmail.com,6864420,"St Paul Koenig Lane, Vacoas-Phoenix",,,-; http://gmail.com
Master.xlsx,Pastry_Shops,Faryaaz Cakeshop,penseegourmande.mru@gmail.com,57686845,"Edgar Quirin Avenue, Vacoas-Phoenix",,,-; http://penseegourmande.mru@gmail.com
Master.xlsx,Pastry_Shops,Ms Pastry,zaheerjeetoo@gmail.com,59224833,"No.1, Vacoas-Phoenix",,,-; http://gmail.com; http://no.1
Master.xlsx,Pastry_Shops,Queen Of Cakes,info@thegourmetworkshop.com,59290496,"Nhdc Henrietta Residence, Vacoas-Phoenix",,,-; http://thegourmetworkshop.com
Master.xlsx,Pastry_Shops,Nova Cake Design,khedoo.muzaffar@gmail.com,57769353,"La Caverne No 1, Vacoas-Phoenix",,,-; http://khedoo.muzaffar@gmail.com
Master.xlsx,Pastry_Shops,Tish Delights,novacakedesign@outlook.com,57357003,"St Antoine Rd, Vacoas-Phoenix",,,-; http://outlook.com
Master.xlsx,Pastry_Shops,La Flore Al Madina Pâtisserie Aboo Oozeer,thefudge.pastry@gmail.com,6967436,"La Caverne Rd No 2, Vacoas-Phoenix",,,-; http://thefudge.pastry@gmail.com
Master.xlsx,Pastry_Shops,Oh My Cake,to call mr maril - 54584884,54584884; 58563072,"Max Plaza Building, Grand Baie",,,-
Master.xlsx,Pastry_Shops,N Boulangerie & Patisserie Chaudlepi,mr. raj 52580368,4658529; 52580368,"Rue Old Chebel, Beau Bassin-Rose Hill",,,-
Master.xlsx,Expat,Nexcon Limited,krishna.beerbul@nexconltd.com,2342300; 57183313; 571833132342300,Sept Croisée Montagu Road Trou Deau Douce Mauritius,,,-; http://krishna.beerbul@nexconltd.com
Master.xlsx,Expat,Tidy N Clean Ltd,noorin1004@yahoo.com,52597021; 525970215259702152597021,Royal Road Quartier Militaire Mauritius,,,-; http://yahoo.com
Master.xlsx,Expat,Arwin Brothers Contracting Ltd,arwinras@gmail.com,3687137; 59473431; 59473431594734313687137,Mercedes Avenue L'Agrement St Pierre Mauritius,,,-; http://gmail.com
Master.xlsx,Expat,Projob Contracting Ltd,projobcontracting@outlook.com,4460210; 58524332; 585243324460210,15 Nicolas Decere Street Beau Bassin Mauritius,,,-; http://outlook.com
Master.xlsx,Expat,L.A.L & Fab Déco Ltd,lalfabdeco@gmail.com,52509378; 52509378525093787089268; 7089268,C/O Marie Emmanuella B Arielle Thomas D2 Cite St Joseph Mte Blanche Mauritius,,,-; http://gmail.com; http://l.a.l
Master.xlsx,Expat,Aya Garden Maintenance Company Limited,yogan@ayagarden.com,28689151; 57171615; 5717161528689151,Rose St Verdun Mauritius,,,-; http://ayagarden.com
Master.xlsx,Expat,Sun Sweat Co Ltd,juliojoson7@gmail.com,2142117; 29483804; 58056727; 58056727214211729483804,Morcellement Subarun Arsenal Mauritius,,,-; http://gmail.com
Master.xlsx,Expat,R.C. Rajoo Contractor Company Ltd,roomilla@yahoo.com,1826618; 52516049; 525160491826618,Jugoo Road Quatre Coco Belle Mare Mauritius,,,-; http://r.c; http://yahoo.com
Master.xlsx,Expat,Steel Mind Ltd,jean-rex@steelmind.mu,34300000; 54981309; 5498130934300000,Avenue L'Indiscret Morcellement Raffray Albion Mauritius,,,-; http://steelmind.mu
Master.xlsx,Expat,Mahadeo Furniture Ltd,avisekmahadao25@gmail.com,36150808; 57855253; 5785525336150808,Camp Dominque Petit Raffray Mauritius Mauritius,,,-; http://gmail.com
Master.xlsx,Expat,Aj Mungrah Enterprise Co Ltd,avishmungrah@hotmail.com,57853866; 578538668218212; 8218212,16 Georges Gilbert Curepipe Road Floreal Mauritius,,,-; http://hotmail.com
Master.xlsx,Expat,M.Jeebun Aluminium Co. Ltd,maanjeebun4@gmail.com,12753756; 52571809; 5257180912753756,Royal Road Lallmatie Mauritius,,,-; http://gmail.com; http://m.jeebun
Master.xlsx,Expat,Galen Aluminium & Metal Enterprise Ltd,gconjamalay@yahoo.com,3022922; 52556393; 525563933022922,"Shivala Lane, Providence, Q. Militaire Mauritius Mauritius",,,-; http://yahoo.com
Master.xlsx,Expat,Jeancob Ltd,jeancobltd@gmail.com,4329337; 52533368; 525333684329337,Royal Road Curepipe Road 2Nd Floor Flat Bosquet Curepipe Mauritius,,,-; http://gmail.com
Master.xlsx,Expat,Drg Construction Ltd,dioduval@hotmail.com,4388939; 59241244; 592412444388939,K04 Nhdc Cite Malherbes Curepipe Mauritius,,,-; http://hotmail.com
Master.xlsx,Expat,Megabyte Ltd,kgadenadoo@megabyte.mu,142446372; 58242102; 5824210258242102142446372,"Old Moka Road, Bonair 80805 Moka Mauritius",,,-; http://megabyte.mu
Master.xlsx,Expat,Batietanche Ltd,naairah@batietanche.mu,20017946; 59448908; 594489085944890820017946,"17/19 Cemetry Road, Roche Bois, Port Louis Mauritius",,,-; http://batietanche.mu
Master.xlsx,Expat,Eagle Tech Ltd,mrinal35.b@gmail.com,2144759; 57745935; 577459352144759,Ghoorun Lane Belle Rose Rose - Hill Mauritius,,,-; http://mrinal35.b@gmail.com
Master.xlsx,Expat,Artisan Zilwa Ltd,contact@artisanzilwa.com,4350642; 5772571; 59167623; 5916762343506425772571,Kovil Lane L'Esperance Quartier Militaire Mauritius,,,-; http://artisanzilwa.com
Master.xlsx,Expat,Atr Construction Co Ltd,penielroussety@gmail.com,3225119; 59448133; 594481333225119,9 Ave Campeches Morc La Vallee Ste Croix Mauritius,,,-; http://gmail.com
Master.xlsx,Expat,Green Life Gardening Ltd,greenlifegardeningltd@gmail.com,1371121; 52519993; 5251999368533851371121; 6853385,Begue Street Hollyrood Vacoas Mauritius,,,-; http://gmail.com
Master.xlsx,Expat,Alusil Ltee,alusilsecretary@gmail.com,31438518; 52526063; 5252606331438518,"Royal Rd, Castel Mauritius",,,-; http://gmail.com
Master.xlsx,Expat,Deva Contracting Ltd,devacontractingltd@hotmail.com,57034672; 5703467216200,Chowah Road Mont Gout Pamplemousses Mauritius,,,-; http://hotmail.com
Master.xlsx,Expat,Prakash Foolchund Contractor Ltd,poonamfoolchund40@gmail.com,146765453; 57821306; 5782130657821306146765453,Charbon Lane Montagne Blanche Mauritius,,,-; http://gmail.com
Master.xlsx,Expat,H.Kurumchund Associates Ltd,hkassociates26@gmail.com,1687784; 4373821; 57644737; 5764473743738211687784,Charbaon Lane Montagne Blanche Mauritius,,,-; http://gmail.com; http://h.kurumchund
Master.xlsx,Expat,Nu Engineering And Security Services Company Ltd,accounts@nescoltd.net,29327081; 4540202; 52555988; 52555988454020229327081,"89, St Jean Road, Quatre-Bornes Mauritius",,,-; http://nescoltd.net
Master.xlsx,Expat,Samode Enterprise Ltd,akash2306@hotmail.com,1144076; 52597345; 5259734562210601144076; 6221060,"No 22, Espadon Lane, St Martin Baie Du Cap Mauritius",,,-; http://hotmail.com
Master.xlsx,Expat,Permanent Construction Company Ltd,permanentconstructioncoltd@gma,2269576; 52523975; 52523975525239752269576,Eternel St Pamplemousses Mauritius,,,-
Master.xlsx,Expat,Vur Goal Ltd,urnesh.govinda@gmail.com,10467979; 57988677; 579886775798867710467979,Mon Desert Mon Tresor Rd Vrs 2 Plaine Magnien Mauritius,,,-; http://urnesh.govinda@gmail.com
Master.xlsx,Expat,Jean Lewis Potiron Ltd,jlpotironltd@gmail.com,20939996; 57756396; 5775639620939996,"6,Mere Theresa, Roche Brunes, Rose Hill Mauritius",,,-; http://gmail.com
Master.xlsx,Expat,Timber Africa Ltd,timberafrica01@gmail.com,59418868,"Mu, Royal Road, La Flora 61704",,,-; http://gmail.com
Master.xlsx,Expat,Menuiserie Concept Ltd,admin@menuiserieconceptltdpro.com,52539905,Lot 31 La Valette Bambous Industrial Zone Black River Mauritius,,,-; http://menuiserieconceptltdpro.com
Master.xlsx,Expat,One Stop Hardware Shop Ltd,quincaillerieonestop@outlook.com,52515490,Royal Road Eau Coulée Mauritius,,,-; http://outlook.com
Master.xlsx,Expat,Vishal Hardware Co. Ltd,mrs. gunoo - 52586020,2331254; 52586020,Petit Verger Rd Petite Riviere Mauritius,,,-
Master.xlsx,Expat,Harmony Home Creative Co Ltd,harmonyhomecreative@gmail.com; harmonyhomecreative@gmail.com/harmonyartdecor@gmail,57544853,Market Road Long Mountain Mauritius,,,-; http://gmail.com/harmonyartdecor@gmail
Master.xlsx,Expat,Furniture Elegancy & Interior Design Ltd,joanna@furnnitureelegancy.com,52545394,11 Alma Street Port Louis Mauritius,,,-; http://furnnitureelegancy.com
Master.xlsx,Expat,Yk Home Solution Ltd,narvesh12@gmail.com,59154517,"Route Royale, Mont Ida Mauritius",,,-; http://gmail.com
Master.xlsx,Clinics,Apsa Foot Care Centre,info@apsainternational.org,4675858,Trianon Quatre Bornes,,,-; http://apsainternational.org
Master.xlsx,Clinics,St. Esprit Clinic,st.esprit.clinic@intnet.mu,4245471,"C/R Stevenson & Naz Avenue, Q. Bornes",,,-; http://st.esprit.clinic@intnet.mu
Master.xlsx,Clinics,Dentcare Ltd,dentcaremauritius@gmail.com,2662685,"Beau Plateau Road Le Village Labourdonnais, Mapou",,,-; http://gmail.com
Master.xlsx,Clinics,Dr Agarwal'S Eye Hospital,aisha@dragarwal.com,4139173,Flacq Royal Road Saint Remy Central Flacq,,,-; http://dragarwal.com
Master.xlsx,Clinics,Gynaecology & Fertility Centre,info@fertilitymauritius.com,4546248,8 Gabriel Pitot Street Rose Hill,,,-; http://fertilitymauritius.com
Master.xlsx,Clinics,Harley Street Fertility Centre (Mauritius) Ltd,manager@harleystreetfertility.com,6862525,C/O Clinique Darné Georges Guibert St Floréal,,,-; http://harleystreetfertility.com
Master.xlsx,Clinics,Afm Medical Centre,naushad97@intnet.mu,57869705,"29, Jardin Despeaux Street Port Louis",,,-; http://intnet.mu
Master.xlsx,Clinics,Khan Medcare,khanmedcare11@gmail.com,2401111; 240111152558911; 52558911,La Paix Street Port Louis,,,-; http://gmail.com
Master.xlsx,Clinics,Krylov Rehabilitation Centre,info@drkorc.com,4665720,"3, Blackburn Street Rose-Hill",,,-; http://drkorc.com
Master.xlsx,Clinics,Modern Dental Care,moderndentalcaremru.com,6987998,Forest Lane Floreal,,,-; http://moderndentalcaremru.com
Master.xlsx,Clinics,Medecin A Domicile Ltd,operations@medecin.mu,58017777,Catalyst Building Office 204 Silicon Avenue 72201 Ebene,,,-; http://medecin.mu
Master.xlsx,Clinics,National Institute Of Sports Medicine Cote D'Or National Sports Complex,admin@cotedorsports.mu,4600418,"Motorway M3, Cote D'Or, St Pierre",,,-; http://cotedorsports.mu
Master.xlsx,Clinics,Yn Hair And Skin Clinic,hello@zethical.com,2606050,Chemin Du Vieux Moulin Pereybere,,,-; http://zethical.com
Master.xlsx,Clinics,Falcon Healthcare Group Ltd,info@safyrmu.com,4893789,"(Polyclinique De L'Ouest) King Georges Corner, King Georges V Avenue, Floreal",,,-; http://safyrmu.com
Master.xlsx,Clinics,Spectra Rc Global Ltd,info@spectraeyemu.com,52517100,"St Floor, Gfin Building, Ebene",,,-; http://spectraeyemu.com
Master.xlsx,Clinics,"Nephron Dialysis Centre Avenue Surcouf,",nephron@intnet.mu,4272653,Quatre Bornes,,,-; http://intnet.mu
Master.xlsx,Clinics,Optima Health Solutions (Mauritius) Ltd,kktmauritius@gmail.com,14124274; 6980111,"84 A Royal Road, Phoenix Brn: C14124274",,,-; http://gmail.com
Master.xlsx,Clinics,Fidere Clinic B,info@cosmetique-clinic.com,4840156,Uniciti Office Park Cascavelle,,,-; http://cosmetique-clinic.com
Master.xlsx,Clinics,Centre Medical,info@cmlclinic.com,59487394; 594873946606006; 6606006,"Labourdonnais Plot 150, Morc. Lorette Pointe D'Esny Mahebourg",,,-; http://cmlclinic.com
Master.xlsx,Clinics,Diagnos Clinique Ltee,diagnosclinique@gmail.com; diagnosclinique@gmail.com info@diagnos.mu https://diagnos.mu/; info@diagnos.mu,4671515,"40/1 Vandermeersch Street, Rose Hill",,,-; http://diagnos.mu; http://gmail.com; https://diagnos.mu/
Master.xlsx,Clinics,C-Care (Mauritius) Ltd,info.grandbaie@c-care.mu,6012500,"Office C, C0 -05A C2 -204, La Croisette Grand Bay",,,-; http://info.grandbaie@c-care.mu
Master.xlsx,Clinics,Life Together Medical Clinic Ltd,info@lifetogether.mu,2032000,-,,,-; http://lifetogether.mu
Master.xlsx,Clinics,Atelier Clinic,appointments@atelierclinic.mu,52501165,Floreal,,,-; http://atelierclinic.mu
Master.xlsx,Clinics,Maeva Health,sales@maevahealth.mu,4686880; 55002750; 550027504686880,Ebene,,,-; http://maevahealth.mu
Master.xlsx,Clinics,Prana Skin And Laser Clinic,bookings.prana@gmail.com,52580248; 5258024852580258; 52580258,Moka,,,-; http://bookings.prana@gmail.com
Master.xlsx,Clinics,Auram Trust Dialysis Centre,auramtrust@intnet.mu,2434182,Pamplemousses,,,-; http://intnet.mu
Master.xlsx,Clinics,Life Nova Plus Ltd,info@nova-life.mu,2608181,-,,,-; http://nova-life.mu
Master.xlsx,Clinics,Centre Banian,info@pils.mu,2107044; 21070442124841; 2124841,-,,,-; http://pils.mu
Master.xlsx,Clinics,C-Care Wellkin,appointment@wellkinhospital.com,6051000,Réduit,,,-; http://wellkinhospital.com
Master.xlsx,Clinics,Centre Médical Du Nord,info@cliniquedunord.mu,2631010,Royal Road Pointe Aux Canonniers,,,-; http://cliniquedunord.mu
Master.xlsx,Clinics,Challeng' Hair (Mtius) Ltd,admin@cceoi.com,2690566,Avenue Des Rougets Morc Jhuboo Trou Aux Biches,,,-; http://cceoi.com
Master.xlsx,Clinics,Chisty Shifa Clinic,info@chistyshifaclinic.com,2115157,"4, Shan-E-Islam Street, Impasse Labourdonnais, Port Louis",,,-; http://chistyshifaclinic.com
Master.xlsx,Clinics,City Clinic,enquiries@cityclinic.mu,2061600,"102-106 Sir Edgar Laurent St, Port Louis",,,-; http://cityclinic.mu
Master.xlsx,Clinics,Clinique De Grand Baie Sottise,enquiries@gbaieclinic.com,2631212,Road Grand Bay,,,-; http://gbaieclinic.com
Master.xlsx,Clinics,Clinique Muller (Ex Clinique De Lorette),cminfo@clinicmuller.com,6702911,"Higginson Avenue, Curepipe",,,-; http://clinicmuller.com
